Rows: 1000 Columns: 1000
Too large to print!
Number of tripods: 5000
Optimal placement:
location: (999,318), orientation: NORTH, sum: 27
location: (944,976), orientation: EAST, sum: 26
location: (944,764), orientation: NORTH, sum: 26
location: (944,567), orientation: NORTH, sum: 26
location: (944,381), orientation: WEST, sum: 26
location: (944,338), orientation: NORTH, sum: 26
location: (943,977), orientation: EAST, sum: 26
location: (943,713), orientation: WEST, sum: 26
location: (943,648), orientation: NORTH, sum: 26
location: (943,602), orientation: EAST, sum: 26
location: (943,568), orientation: WEST, sum: 26
location: (943,551), orientation: WEST, sum: 26
location: (943,339), orientation: SOUTH, sum: 26
location: (943,201), orientation: WEST, sum: 26
location: (942,898), orientation: EAST, sum: 26
location: (942,839), orientation: WEST, sum: 26
location: (942,759), orientation: SOUTH, sum: 26
location: (942,698), orientation: WEST, sum: 26
location: (942,446), orientation: NORTH, sum: 26
location: (942,200), orientation: SOUTH, sum: 26
location: (942,59), orientation: NORTH, sum: 26
location: (942,28), orientation: EAST, sum: 26
location: (942,2), orientation: NORTH, sum: 26
location: (941,971), orientation: WEST, sum: 26
location: (941,934), orientation: NORTH, sum: 26
location: (941,697), orientation: EAST, sum: 26
location: (941,620), orientation: EAST, sum: 26
location: (941,619), orientation: NORTH, sum: 26
location: (941,479), orientation: WEST, sum: 26
location: (941,377), orientation: SOUTH, sum: 26
location: (941,273), orientation: WEST, sum: 26
location: (941,107), orientation: NORTH, sum: 26
location: (940,965), orientation: SOUTH, sum: 26
location: (940,805), orientation: EAST, sum: 26
location: (940,796), orientation: NORTH, sum: 26
location: (940,698), orientation: WEST, sum: 26
location: (940,682), orientation: WEST, sum: 26
location: (940,666), orientation: WEST, sum: 26
location: (940,584), orientation: SOUTH, sum: 26
location: (940,570), orientation: NORTH, sum: 26
location: (940,526), orientation: EAST, sum: 26
location: (940,440), orientation: EAST, sum: 26
location: (940,407), orientation: NORTH, sum: 26
location: (940,343), orientation: EAST, sum: 26
location: (940,140), orientation: WEST, sum: 26
location: (939,960), orientation: NORTH, sum: 26
location: (939,795), orientation: SOUTH, sum: 26
location: (939,727), orientation: SOUTH, sum: 26
location: (939,705), orientation: SOUTH, sum: 26
location: (939,697), orientation: EAST, sum: 26
location: (939,696), orientation: WEST, sum: 26
location: (939,681), orientation: EAST, sum: 26
location: (939,581), orientation: EAST, sum: 26
location: (939,571), orientation: SOUTH, sum: 26
location: (939,552), orientation: WEST, sum: 26
location: (939,537), orientation: WEST, sum: 26
location: (939,527), orientation: WEST, sum: 26
location: (939,523), orientation: WEST, sum: 26
location: (939,490), orientation: NORTH, sum: 26
location: (939,469), orientation: EAST, sum: 26
location: (939,464), orientation: WEST, sum: 26
location: (939,102), orientation: SOUTH, sum: 26
location: (939,59), orientation: NORTH, sum: 26
location: (938,695), orientation: EAST, sum: 26
location: (938,658), orientation: NORTH, sum: 26
location: (938,536), orientation: EAST, sum: 26
location: (938,21), orientation: EAST, sum: 26
location: (937,960), orientation: SOUTH, sum: 26
location: (937,746), orientation: SOUTH, sum: 26
location: (937,632), orientation: NORTH, sum: 26
location: (937,548), orientation: EAST, sum: 26
location: (937,507), orientation: EAST, sum: 26
location: (937,419), orientation: SOUTH, sum: 26
location: (937,397), orientation: EAST, sum: 26
location: (937,265), orientation: EAST, sum: 26
location: (937,162), orientation: EAST, sum: 26
location: (937,152), orientation: SOUTH, sum: 26
location: (937,20), orientation: EAST, sum: 26
location: (936,633), orientation: WEST, sum: 26
location: (936,631), orientation: EAST, sum: 26
location: (936,615), orientation: NORTH, sum: 26
location: (936,549), orientation: NORTH, sum: 26
location: (936,508), orientation: WEST, sum: 26
location: (936,498), orientation: EAST, sum: 26
location: (936,423), orientation: NORTH, sum: 26
location: (936,422), orientation: NORTH, sum: 26
location: (936,297), orientation: NORTH, sum: 26
location: (936,276), orientation: WEST, sum: 26
location: (936,211), orientation: EAST, sum: 26
location: (936,192), orientation: NORTH, sum: 26
location: (936,49), orientation: NORTH, sum: 26
location: (936,47), orientation: EAST, sum: 26
location: (935,881), orientation: SOUTH, sum: 26
location: (935,670), orientation: NORTH, sum: 26
location: (935,632), orientation: SOUTH, sum: 26
location: (935,595), orientation: EAST, sum: 26
location: (935,550), orientation: SOUTH, sum: 26
location: (935,523), orientation: EAST, sum: 26
location: (935,499), orientation: SOUTH, sum: 26
location: (935,458), orientation: NORTH, sum: 26
location: (935,360), orientation: NORTH, sum: 26
location: (935,333), orientation: EAST, sum: 26
location: (935,20), orientation: WEST, sum: 26
location: (934,997), orientation: WEST, sum: 26
location: (934,938), orientation: NORTH, sum: 26
location: (934,699), orientation: NORTH, sum: 26
location: (934,671), orientation: SOUTH, sum: 26
location: (934,669), orientation: SOUTH, sum: 26
location: (934,568), orientation: EAST, sum: 26
location: (934,558), orientation: NORTH, sum: 26
location: (934,361), orientation: SOUTH, sum: 26
location: (934,148), orientation: WEST, sum: 26
location: (934,87), orientation: WEST, sum: 26
location: (934,27), orientation: NORTH, sum: 26
location: (933,746), orientation: SOUTH, sum: 26
location: (933,590), orientation: SOUTH, sum: 26
location: (933,569), orientation: SOUTH, sum: 26
location: (933,489), orientation: EAST, sum: 26
location: (933,483), orientation: EAST, sum: 26
location: (933,480), orientation: NORTH, sum: 26
location: (933,450), orientation: SOUTH, sum: 26
location: (933,213), orientation: WEST, sum: 26
location: (932,367), orientation: SOUTH, sum: 26
location: (932,119), orientation: SOUTH, sum: 26
location: (932,95), orientation: NORTH, sum: 26
location: (932,1), orientation: NORTH, sum: 26
location: (931,768), orientation: NORTH, sum: 26
location: (931,636), orientation: EAST, sum: 26
location: (931,424), orientation: NORTH, sum: 26
location: (931,291), orientation: EAST, sum: 26
location: (931,283), orientation: WEST, sum: 26
location: (931,281), orientation: SOUTH, sum: 26
location: (931,229), orientation: WEST, sum: 26
location: (931,26), orientation: EAST, sum: 26
location: (930,845), orientation: NORTH, sum: 26
location: (930,794), orientation: EAST, sum: 26
location: (930,779), orientation: SOUTH, sum: 26
location: (930,649), orientation: SOUTH, sum: 26
location: (930,465), orientation: NORTH, sum: 26
location: (930,423), orientation: EAST, sum: 26
location: (930,228), orientation: EAST, sum: 26
location: (930,134), orientation: EAST, sum: 26
location: (930,64), orientation: SOUTH, sum: 26
location: (930,5), orientation: SOUTH, sum: 26
location: (929,925), orientation: WEST, sum: 26
location: (929,846), orientation: WEST, sum: 26
location: (929,818), orientation: SOUTH, sum: 26
location: (929,795), orientation: WEST, sum: 26
location: (929,731), orientation: WEST, sum: 26
location: (929,656), orientation: NORTH, sum: 26
location: (929,535), orientation: WEST, sum: 26
location: (929,219), orientation: WEST, sum: 26
location: (928,987), orientation: NORTH, sum: 26
location: (928,920), orientation: WEST, sum: 26
location: (928,703), orientation: NORTH, sum: 26
location: (928,691), orientation: SOUTH, sum: 26
location: (928,665), orientation: WEST, sum: 26
location: (928,594), orientation: EAST, sum: 26
location: (928,580), orientation: EAST, sum: 26
location: (928,534), orientation: SOUTH, sum: 26
location: (928,514), orientation: EAST, sum: 26
location: (928,359), orientation: SOUTH, sum: 26
location: (928,218), orientation: SOUTH, sum: 26
location: (928,82), orientation: WEST, sum: 26
location: (928,63), orientation: EAST, sum: 26
location: (927,993), orientation: SOUTH, sum: 26
location: (927,975), orientation: EAST, sum: 26
location: (927,876), orientation: NORTH, sum: 26
location: (927,830), orientation: EAST, sum: 26
location: (927,823), orientation: SOUTH, sum: 26
location: (927,770), orientation: EAST, sum: 26
location: (927,769), orientation: SOUTH, sum: 26
location: (927,680), orientation: SOUTH, sum: 26
location: (927,678), orientation: NORTH, sum: 26
location: (927,648), orientation: NORTH, sum: 26
location: (927,614), orientation: NORTH, sum: 26
location: (927,611), orientation: WEST, sum: 26
location: (927,581), orientation: SOUTH, sum: 26
location: (927,540), orientation: NORTH, sum: 26
location: (927,418), orientation: WEST, sum: 26
location: (927,315), orientation: NORTH, sum: 26
location: (927,132), orientation: SOUTH, sum: 26
location: (927,111), orientation: NORTH, sum: 26
location: (927,109), orientation: NORTH, sum: 26
location: (927,100), orientation: EAST, sum: 26
location: (927,57), orientation: SOUTH, sum: 26
location: (926,992), orientation: EAST, sum: 26
location: (926,945), orientation: NORTH, sum: 26
location: (926,911), orientation: SOUTH, sum: 26
location: (926,875), orientation: SOUTH, sum: 26
location: (926,850), orientation: SOUTH, sum: 26
location: (926,839), orientation: NORTH, sum: 26
location: (926,690), orientation: EAST, sum: 26
location: (926,649), orientation: WEST, sum: 26
location: (926,552), orientation: WEST, sum: 26
location: (926,548), orientation: NORTH, sum: 26
location: (926,316), orientation: SOUTH, sum: 26
location: (926,223), orientation: NORTH, sum: 26
location: (926,31), orientation: EAST, sum: 26
location: (925,840), orientation: SOUTH, sum: 26
location: (925,698), orientation: SOUTH, sum: 26
location: (925,691), orientation: SOUTH, sum: 26
location: (925,526), orientation: WEST, sum: 26
location: (925,501), orientation: EAST, sum: 26
location: (925,236), orientation: EAST, sum: 26
location: (925,171), orientation: EAST, sum: 26
location: (925,166), orientation: SOUTH, sum: 26
location: (925,123), orientation: EAST, sum: 26
location: (925,117), orientation: SOUTH, sum: 26
location: (925,85), orientation: SOUTH, sum: 26
location: (925,43), orientation: WEST, sum: 26
location: (925,32), orientation: WEST, sum: 26
location: (924,936), orientation: EAST, sum: 26
location: (924,780), orientation: WEST, sum: 26
location: (924,587), orientation: WEST, sum: 26
location: (924,525), orientation: EAST, sum: 26
location: (924,515), orientation: WEST, sum: 26
location: (924,356), orientation: EAST, sum: 26
location: (924,324), orientation: SOUTH, sum: 26
location: (924,82), orientation: EAST, sum: 26
location: (923,868), orientation: SOUTH, sum: 26
location: (923,648), orientation: NORTH, sum: 26
location: (923,586), orientation: SOUTH, sum: 26
location: (923,521), orientation: WEST, sum: 26
location: (923,380), orientation: EAST, sum: 26
location: (923,300), orientation: WEST, sum: 26
location: (923,201), orientation: EAST, sum: 26
location: (923,198), orientation: WEST, sum: 26
location: (923,83), orientation: SOUTH, sum: 26
location: (923,17), orientation: NORTH, sum: 26
location: (922,898), orientation: NORTH, sum: 26
location: (922,799), orientation: WEST, sum: 26
location: (922,796), orientation: SOUTH, sum: 26
location: (922,700), orientation: EAST, sum: 26
location: (922,660), orientation: NORTH, sum: 26
location: (922,399), orientation: EAST, sum: 26
location: (922,202), orientation: WEST, sum: 26
location: (922,138), orientation: EAST, sum: 26
location: (922,54), orientation: WEST, sum: 26
location: (922,1), orientation: NORTH, sum: 26
location: (921,908), orientation: SOUTH, sum: 26
location: (921,881), orientation: SOUTH, sum: 26
location: (921,827), orientation: NORTH, sum: 26
location: (921,800), orientation: NORTH, sum: 26
location: (921,659), orientation: SOUTH, sum: 26
location: (921,204), orientation: EAST, sum: 26
location: (921,138), orientation: SOUTH, sum: 26
location: (921,73), orientation: NORTH, sum: 26
location: (921,63), orientation: WEST, sum: 26
location: (921,61), orientation: EAST, sum: 26
location: (920,939), orientation: EAST, sum: 26
location: (920,886), orientation: EAST, sum: 26
location: (920,733), orientation: WEST, sum: 26
location: (920,549), orientation: EAST, sum: 26
location: (920,503), orientation: NORTH, sum: 26
location: (920,335), orientation: EAST, sum: 26
location: (920,249), orientation: SOUTH, sum: 26
location: (920,158), orientation: NORTH, sum: 26
location: (920,142), orientation: SOUTH, sum: 26
location: (920,62), orientation: EAST, sum: 26
location: (919,956), orientation: NORTH, sum: 26
location: (919,920), orientation: NORTH, sum: 26
location: (919,890), orientation: EAST, sum: 26
location: (919,887), orientation: WEST, sum: 26
location: (919,855), orientation: NORTH, sum: 26
location: (919,852), orientation: SOUTH, sum: 26
location: (919,834), orientation: SOUTH, sum: 26
location: (919,732), orientation: SOUTH, sum: 26
location: (919,565), orientation: SOUTH, sum: 26
location: (919,550), orientation: SOUTH, sum: 26
location: (919,509), orientation: SOUTH, sum: 26
location: (919,412), orientation: NORTH, sum: 26
location: (919,263), orientation: NORTH, sum: 26
location: (919,261), orientation: EAST, sum: 26
location: (919,207), orientation: WEST, sum: 26
location: (919,151), orientation: EAST, sum: 26
location: (919,141), orientation: EAST, sum: 26
location: (919,126), orientation: EAST, sum: 26
location: (919,64), orientation: WEST, sum: 26
location: (919,61), orientation: NORTH, sum: 26
location: (918,977), orientation: SOUTH, sum: 26
location: (918,955), orientation: SOUTH, sum: 26
location: (918,925), orientation: WEST, sum: 26
location: (918,887), orientation: NORTH, sum: 26
location: (918,856), orientation: SOUTH, sum: 26
location: (918,788), orientation: NORTH, sum: 26
location: (918,743), orientation: WEST, sum: 26
location: (918,536), orientation: NORTH, sum: 26
location: (918,517), orientation: WEST, sum: 26
location: (918,438), orientation: SOUTH, sum: 26
location: (918,414), orientation: EAST, sum: 26
location: (918,411), orientation: EAST, sum: 26
location: (918,371), orientation: SOUTH, sum: 26
location: (918,262), orientation: SOUTH, sum: 26
